uid,response_no,unix_time,response
user86,24,1611044550726,"{""phase"": ""TEST"", ""expr"": ""E075_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4870}"
user86,25,1611044554154,"{""phase"": ""TEST"", ""expr"": ""E003_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3426}"
user86,26,1611044558253,"{""phase"": ""TEST"", ""expr"": ""E086_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4092}"
user86,27,1611044562708,"{""phase"": ""TEST"", ""expr"": ""E045_real"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 4452}"
user86,28,1611044567431,"{""phase"": ""TEST"", ""expr"": ""E040_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 4721}"
user86,29,1611044570734,"{""phase"": ""TEST"", ""expr"": ""E100_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 3301}"
user86,30,1611044574832,"{""phase"": ""TEST"", ""expr"": ""E081_real"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 4090}"
user86,31,1611044579193,"{""phase"": ""TEST"", ""expr"": ""E083_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 4358}"
user86,32,1611044583321,"{""phase"": ""TEST"", ""expr"": ""E079_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 4128}"
user86,33,1611044587054,"{""phase"": ""TEST"", ""expr"": ""E064_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3730}"
user86,34,1611044591210,"{""phase"": ""TEST"", ""expr"": ""E057_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 4156}"
user87,2,1611044575026,"{""phase"": ""TEST"", ""expr"": ""E050_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 31435}"
user87,3,1611044580233,"{""phase"": ""TEST"", ""expr"": ""E093_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5205}"
user87,4,1611044584292,"{""phase"": ""TEST"", ""expr"": ""E070_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4057}"
user87,5,1611044588625,"{""phase"": ""TEST"", ""expr"": ""E079_real"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 4332}"
user87,6,1611044612957,"{""phase"": ""TEST"", ""expr"": ""E090_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 24329}"
user87,7,1611044616571,"{""phase"": ""TEST"", ""expr"": ""E019_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3612}"
user87,8,1611044627482,"{""phase"": ""TEST"", ""expr"": ""E009_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 10909}"
user87,9,1611044631691,"{""phase"": ""TEST"", ""expr"": ""E082_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4206}"
user87,10,1611044638239,"{""phase"": ""TEST"", ""expr"": ""E094_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 3, ""rt"": 6546}"
user87,11,1611044646673,"{""phase"": ""TEST"", ""expr"": ""E049_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 8433}"
user87,12,1611044652291,"{""phase"": ""TEST"", ""expr"": ""E018_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 5615}"
user87,13,1611044656645,"{""phase"": ""TEST"", ""expr"": ""E069_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 2, ""rt"": 4353}"
user87,14,1611044662944,"{""phase"": ""TEST"", ""expr"": ""E066_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6298}"
user87,15,1611044668930,"{""phase"": ""TEST"", ""expr"": ""E088_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 2, ""rt"": 5985}"
user87,16,1611044674326,"{""phase"": ""TEST"", ""expr"": ""E096_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 5395}"
user87,17,1611044679044,"{""phase"": ""TEST"", ""expr"": ""E005_real"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 4717}"
user87,18,1611044683080,"{""phase"": ""TEST"", ""expr"": ""E055_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4034}"
user87,19,1611044686580,"{""phase"": ""TEST"", ""expr"": ""E089_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 3499}"
user87,20,1611044691260,"{""phase"": ""TEST"", ""expr"": ""E091_real"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 4679}"
user87,21,1611044696058,"{""phase"": ""TEST"", ""expr"": ""E048_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4796}"
user87,22,1611044700934,"{""phase"": ""TEST"", ""expr"": ""E085_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 2, ""rt"": 4875}"
user87,23,1611044708511,"{""phase"": ""TEST"", ""expr"": ""E047_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 7576}"
user87,24,1611044713934,"{""phase"": ""TEST"", ""expr"": ""E074_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 5421}"
user87,25,1611044719514,"{""phase"": ""TEST"", ""expr"": ""E086_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 0, ""rt"": 5578}"
user87,26,1611044727159,"{""phase"": ""TEST"", ""expr"": ""E035_CW"", ""c1_confidence"": 2, ""c2_confidence"": 1, ""rt"": 7644}"
user87,27,1611044733494,"{""phase"": ""TEST"", ""expr"": ""E061_CW"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 6334}"
user87,28,1611044738419,"{""phase"": ""TEST"", ""expr"": ""E080_CW"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 4923}"
user87,29,1611044743180,"{""phase"": ""TEST"", ""expr"": ""E043_CW"", ""c1_confidence"": 3, ""c2_confidence"": 2, ""rt"": 4760}"
user87,30,1611044750974,"{""phase"": ""TEST"", ""expr"": ""E098_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 2, ""rt"": 7792}"
user87,31,1611044755602,"{""phase"": ""TEST"", ""expr"": ""E010_CW"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 4626}"
user87,32,1611044762109,"{""phase"": ""TEST"", ""expr"": ""E026_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 2, ""rt"": 6505}"
user87,33,1611044766068,"{""phase"": ""TEST"", ""expr"": ""E045_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 3957}"
user87,34,1611044774340,"{""phase"": ""TEST"", ""expr"": ""E033_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 8270}"
user88,2,1611044555545,"{""phase"": ""TEST"", ""expr"": ""E013_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 34220}"
user88,3,1611044577128,"{""phase"": ""TEST"", ""expr"": ""E003_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 2, ""rt"": 21581}"
user88,4,1611044589544,"{""phase"": ""TEST"", ""expr"": ""E070_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 12414}"
user88,5,1611044597297,"{""phase"": ""TEST"", ""expr"": ""E066_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 7751}"
user88,6,1611044610320,"{""phase"": ""TEST"", ""expr"": ""E059_CW"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 13021}"
user88,7,1611044641535,"{""phase"": ""TEST"", ""expr"": ""E050_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 31214}"
user88,8,1611044649711,"{""phase"": ""TEST"", ""expr"": ""E094_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 8174}"
user88,9,1611044659471,"{""phase"": ""TEST"", ""expr"": ""E001_CW"", ""c1_confidence"": 4, ""c2_confidence"": 4, ""rt"": 9759}"
user88,10,1611044668630,"{""phase"": ""TEST"", ""expr"": ""E040_CW"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 9158}"
user88,11,1611044677206,"{""phase"": ""TEST"", ""expr"": ""E083_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 8574}"
user88,12,1611044685303,"{""phase"": ""TEST"", ""expr"": ""E045_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 8095}"
user88,13,1611044700918,"{""phase"": ""TEST"", ""expr"": ""E029_CW"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 15614}"
user88,14,1611044714654,"{""phase"": ""TEST"", ""expr"": ""E072_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 0, ""rt"": 13734}"
user88,15,1611044726190,"{""phase"": ""TEST"", ""expr"": ""E019_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 11535}"
user88,16,1611044735910,"{""phase"": ""TEST"", ""expr"": ""E073_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 9719}"
user88,17,1611044744415,"{""phase"": ""TEST"", ""expr"": ""E071_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 8504}"
user88,18,1611044754600,"{""phase"": ""TEST"", ""expr"": ""E060_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 10184}"
user88,19,1611044762358,"{""phase"": ""TEST"", ""expr"": ""E053_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 7757}"
user88,20,1611044773086,"{""phase"": ""TEST"", ""expr"": ""E065_CW"", ""c1_confidence"": 0, ""c2_confidence"": 3, ""rt"": 10726}"
user88,21,1611044784054,"{""phase"": ""TEST"", ""expr"": ""E044_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 10967}"
user88,22,1611044795758,"{""phase"": ""TEST"", ""expr"": ""E082_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 3, ""rt"": 11703}"
user88,23,1611044803590,"{""phase"": ""TEST"", ""expr"": ""E089_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 7831}"
user88,24,1611044814158,"{""phase"": ""TEST"", ""expr"": ""E086_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 0, ""rt"": 10567}"
user88,25,1611044822198,"{""phase"": ""TEST"", ""expr"": ""E096_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 8039}"
user88,26,1611044832302,"{""phase"": ""TEST"", ""expr"": ""E075_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 2, ""rt"": 10103}"
user88,27,1611044840757,"{""phase"": ""TEST"", ""expr"": ""E079_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 8454}"
user88,28,1611044849109,"{""phase"": ""TEST"", ""expr"": ""E064_CW"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 8350}"
user88,29,1611044856053,"{""phase"": ""TEST"", ""expr"": ""E038_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 6943}"
user88,30,1611044868301,"{""phase"": ""TEST"", ""expr"": ""E036_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 12247}"
user88,31,1611044892028,"{""phase"": ""TEST"", ""expr"": ""E041_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 23726}"
user88,32,1611044911716,"{""phase"": ""TEST"", ""expr"": ""E022_CW"", ""c1_confidence"": 1, ""c2_confidence"": 0, ""rt"": 19686}"
user88,33,1611044921004,"{""phase"": ""TEST"", ""expr"": ""E080_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 9286}"
user88,34,1611044928028,"{""phase"": ""TEST"", ""expr"": ""E004_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 7022}"
user89,2,1611073439033,"{""phase"": ""TEST"", ""expr"": ""E073_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 5609}"
user89,3,1611073443791,"{""phase"": ""TEST"", ""expr"": ""E084_CW"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 4751}"
user89,4,1611073446939,"{""phase"": ""TEST"", ""expr"": ""E088_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 3146}"
user89,5,1611073456723,"{""phase"": ""TEST"", ""expr"": ""E003_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 9781}"
user89,6,1611073461367,"{""phase"": ""TEST"", ""expr"": ""E021_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4640}"
user89,7,1611073464984,"{""phase"": ""TEST"", ""expr"": ""E070_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3613}"
user89,8,1611073469721,"{""phase"": ""TEST"", ""expr"": ""E015_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4734}"
user89,9,1611073474992,"{""phase"": ""TEST"", ""expr"": ""E004_CW"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 5268}"
user89,10,1611073479537,"{""phase"": ""TEST"", ""expr"": ""E069_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 4541}"
user89,11,1611073489297,"{""phase"": ""TEST"", ""expr"": ""E037_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 9757}"
user89,12,1611073493390,"{""phase"": ""TEST"", ""expr"": ""E034_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 4091}"
user89,13,1611073498256,"{""phase"": ""TEST"", ""expr"": ""E040_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 4864}"
user89,14,1611073502043,"{""phase"": ""TEST"", ""expr"": ""E099_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3782}"
user89,15,1611073507684,"{""phase"": ""TEST"", ""expr"": ""E054_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 4, ""rt"": 5635}"
user89,16,1611073511710,"{""phase"": ""TEST"", ""expr"": ""E075_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 4, ""rt"": 4024}"
user89,17,1611073515919,"{""phase"": ""TEST"", ""expr"": ""E067_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 4200}"
user89,18,1611073519968,"{""phase"": ""TEST"", ""expr"": ""E078_real"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 4046}"
user89,19,1611073525611,"{""phase"": ""TEST"", ""expr"": ""E058_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 5641}"
user89,20,1611073529868,"{""phase"": ""TEST"", ""expr"": ""E097_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4254}"
user89,21,1611073536492,"{""phase"": ""TEST"", ""expr"": ""E025_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 6620}"
user89,22,1611073540641,"{""phase"": ""TEST"", ""expr"": ""E038_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4147}"
user89,23,1611073546227,"{""phase"": ""TEST"", ""expr"": ""E009_real"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 5584}"
user89,24,1611073551544,"{""phase"": ""TEST"", ""expr"": ""E096_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 5314}"
user89,25,1611073556227,"{""phase"": ""TEST"", ""expr"": ""E027_CW"", ""c1_confidence"": 3, ""c2_confidence"": 1, ""rt"": 4679}"
user89,26,1611073561731,"{""phase"": ""TEST"", ""expr"": ""E064_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 5501}"
user89,27,1611073565976,"{""phase"": ""TEST"", ""expr"": ""E017_real"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 4243}"
user89,28,1611073574675,"{""phase"": ""TEST"", ""expr"": ""E014_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 8696}"
user89,29,1611073578821,"{""phase"": ""TEST"", ""expr"": ""E098_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4143}"
user89,30,1611073584810,"{""phase"": ""TEST"", ""expr"": ""E006_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 5985}"
user89,31,1611073588355,"{""phase"": ""TEST"", ""expr"": ""E031_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 3533}"
user89,32,1611073592467,"{""phase"": ""TEST"", ""expr"": ""E018_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 4109}"
user89,33,1611073596037,"{""phase"": ""TEST"", ""expr"": ""E050_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 3561}"
user89,34,1611073599726,"{""phase"": ""TEST"", ""expr"": ""E072_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 3684}"
user90,2,1611044784906,"{""phase"": ""TEST"", ""expr"": ""E090_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 44072}"
user90,3,1611044798171,"{""phase"": ""TEST"", ""expr"": ""E031_CW"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 13263}"
user90,4,1611044810648,"{""phase"": ""TEST"", ""expr"": ""E057_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 12476}"
user90,5,1611044819023,"{""phase"": ""TEST"", ""expr"": ""E052_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 3, ""rt"": 8374}"
user90,6,1611044827336,"{""phase"": ""TEST"", ""expr"": ""E087_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 8312}"
user90,7,1611044833462,"{""phase"": ""TEST"", ""expr"": ""E021_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 6124}"
user90,8,1611044840459,"{""phase"": ""TEST"", ""expr"": ""E008_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 6993}"
user90,9,1611044847411,"{""phase"": ""TEST"", ""expr"": ""E035_SINVAD"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6949}"
user90,10,1611044852632,"{""phase"": ""TEST"", ""expr"": ""E083_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5217}"
user90,11,1611044857076,"{""phase"": ""TEST"", ""expr"": ""E073_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 4440}"
user90,12,1611044863709,"{""phase"": ""TEST"", ""expr"": ""E019_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 6629}"
user90,13,1611044869801,"{""phase"": ""TEST"", ""expr"": ""E085_SINVAD"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 6087}"
user90,14,1611044875919,"{""phase"": ""TEST"", ""expr"": ""E016_CW"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 6115}"
user90,15,1611044879765,"{""phase"": ""TEST"", ""expr"": ""E033_CW"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 3843}"
user90,16,1611044885472,"{""phase"": ""TEST"", ""expr"": ""E040_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 5704}"
user90,17,1611044889897,"{""phase"": ""TEST"", ""expr"": ""E018_real"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4421}"
user90,18,1611044894009,"{""phase"": ""TEST"", ""expr"": ""E081_FGSM"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 4108}"
user90,19,1611044898384,"{""phase"": ""TEST"", ""expr"": ""E062_CW"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 4372}"
user90,20,1611044901543,"{""phase"": ""TEST"", ""expr"": ""E047_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3156}"
user90,21,1611044905887,"{""phase"": ""TEST"", ""expr"": ""E088_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 4340}"
user90,22,1611044910259,"{""phase"": ""TEST"", ""expr"": ""E092_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 4368}"
user90,23,1611044915070,"{""phase"": ""TEST"", ""expr"": ""E054_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4808}"
user90,24,1611044919207,"{""phase"": ""TEST"", ""expr"": ""E043_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4133}"
user90,25,1611044923799,"{""phase"": ""TEST"", ""expr"": ""E072_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4587}"
user90,26,1611044931464,"{""phase"": ""TEST"", ""expr"": ""E036_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 7662}"
user90,27,1611044936102,"{""phase"": ""TEST"", ""expr"": ""E006_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4635}"
user90,28,1611044939238,"{""phase"": ""TEST"", ""expr"": ""E023_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 1, ""rt"": 3128}"
user90,29,1611044942982,"{""phase"": ""TEST"", ""expr"": ""E065_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 3740}"
user90,30,1611044946358,"{""phase"": ""TEST"", ""expr"": ""E001_CW"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 3373}"
user90,31,1611044951772,"{""phase"": ""TEST"", ""expr"": ""E058_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5410}"
user90,32,1611044960713,"{""phase"": ""TEST"", ""expr"": ""E059_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 2, ""rt"": 8937}"
user90,33,1611044965593,"{""phase"": ""TEST"", ""expr"": ""E045_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 4877}"
user90,34,1611044970327,"{""phase"": ""TEST"", ""expr"": ""E029_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 4731}"
user91,2,1611044810806,"{""phase"": ""TEST"", ""expr"": ""E007_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 3, ""rt"": 6720}"
user91,3,1611044815742,"{""phase"": ""TEST"", ""expr"": ""E045_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 3, ""rt"": 4932}"
user91,4,1611044821746,"{""phase"": ""TEST"", ""expr"": ""E072_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 0, ""rt"": 6001}"
user91,5,1611044827285,"{""phase"": ""TEST"", ""expr"": ""E079_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 5536}"
user91,6,1611044833148,"{""phase"": ""TEST"", ""expr"": ""E002_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5860}"
user91,7,1611044839496,"{""phase"": ""TEST"", ""expr"": ""E013_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 3, ""rt"": 6346}"
user91,8,1611044848997,"{""phase"": ""TEST"", ""expr"": ""E001_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 9498}"
user91,9,1611044855120,"{""phase"": ""TEST"", ""expr"": ""E046_CW"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 6121}"
user91,10,1611044862427,"{""phase"": ""TEST"", ""expr"": ""E003_SINVAD"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 7305}"
user91,11,1611044866992,"{""phase"": ""TEST"", ""expr"": ""E020_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 4563}"
user91,12,1611044873959,"{""phase"": ""TEST"", ""expr"": ""E022_CW"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 6964}"
user91,13,1611044879203,"{""phase"": ""TEST"", ""expr"": ""E080_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 5242}"
user91,14,1611044885098,"{""phase"": ""TEST"", ""expr"": ""E050_FGSM"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5893}"
user91,15,1611044891197,"{""phase"": ""TEST"", ""expr"": ""E036_CW"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 6097}"
user91,16,1611044896781,"{""phase"": ""TEST"", ""expr"": ""E100_real"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5582}"
user91,17,1611044902559,"{""phase"": ""TEST"", ""expr"": ""E012_SINVAD"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 5776}"
user91,18,1611044907865,"{""phase"": ""TEST"", ""expr"": ""E062_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5304}"
user91,19,1611044913052,"{""phase"": ""TEST"", ""expr"": ""E038_FGSM"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5185}"
user91,20,1611044918862,"{""phase"": ""TEST"", ""expr"": ""E093_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 5808}"
user91,21,1611044926698,"{""phase"": ""TEST"", ""expr"": ""E021_real"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 7834}"
user91,22,1611044935302,"{""phase"": ""TEST"", ""expr"": ""E097_real"", ""c1_confidence"": 4, ""c2_confidence"": 2, ""rt"": 8602}"
user91,23,1611044941436,"{""phase"": ""TEST"", ""expr"": ""E057_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 6133}"
user91,24,1611044946599,"{""phase"": ""TEST"", ""expr"": ""E086_CW"", ""c1_confidence"": 4, ""c2_confidence"": 0, ""rt"": 5161}"
user91,25,1611044952698,"{""phase"": ""TEST"", ""expr"": ""E035_SINVAD"", ""c1_confidence"": 2, ""c2_confidence"": 2, ""rt"": 6097}"
user91,26,1611044957825,"{""phase"": ""TEST"", ""expr"": ""E040_CW"", ""c1_confidence"": 1, ""c2_confidence"": 4, ""rt"": 5125}"
user91,27,1611044988150,"{""phase"": ""TEST"", ""expr"": ""E094_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 30323}"
user91,28,1611044994200,"{""phase"": ""TEST"", ""expr"": ""E048_CW"", ""c1_confidence"": 0, ""c2_confidence"": 4, ""rt"": 6048}"
user91,29,1611044999592,"{""phase"": ""TEST"", ""expr"": ""E051_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 5390}"
user91,30,1611045005490,"{""phase"": ""TEST"", ""expr"": ""E095_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 5896}"
user91,31,1611045010194,"{""phase"": ""TEST"", ""expr"": ""E039_CW"", ""c1_confidence"": 2, ""c2_confidence"": 4, ""rt"": 4702}"
user91,32,1611045016939,"{""phase"": ""TEST"", ""expr"": ""E010_FGSM"", ""c1_confidence"": 2, ""c2_confidence"": 3, ""rt"": 6743}"
user91,33,1611045021840,"{""phase"": ""TEST"", ""expr"": ""E074_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 3, ""rt"": 4899}"
user91,34,1611045027220,"{""phase"": ""TEST"", ""expr"": ""E005_FGSM"", ""c1_confidence"": 3, ""c2_confidence"": 4, ""rt"": 5378}"
